Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,0.652529,0.665203,0.652299,0.652550,0.652550,0
2018-11-02,0.664938,0.669120,0.664920,0.665128,0.665128,0
2018-11-05,0.665203,0.667780,0.663451,0.664920,0.664920,0
2018-11-06,0.666058,0.668583,0.664730,0.666058,0.666058,0
2018-11-07,0.673909,0.679440,0.671840,0.674150,0.674150,0
2018-11-08,0.678201,0.679810,0.677186,0.678509,0.678509,0
2018-11-09,0.675242,0.676329,0.673269,0.675178,0.675178,0
2018-11-12,0.673038,0.675772,0.670691,0.673029,0.673029,0
2018-11-13,0.671691,0.676801,0.671096,0.671831,0.671831,0
2018-11-14,0.676970,0.680101,0.676590,0.677002,0.677002,0
2018-11-15,0.679131,0.683522,0.678891,0.679256,0.679256,0
2018-11-16,0.682482,0.686488,0.680133,0.682491,0.682491,0
2018-11-19,0.686219,0.687332,0.681798,0.686238,0.686238,0
2018-11-20,0.684210,0.687191,0.680638,0.684088,0.684088,0
2018-11-21,0.679117,0.685401,0.678320,0.679108,0.679108,0
2018-11-22,0.682892,0.683429,0.679122,0.682780,0.682780,0
2018-11-23,0.681018,0.682314,0.676920,0.680888,0.680888,0
2018-11-26,0.677291,0.681710,0.676759,0.677282,0.677282,0
2018-11-27,0.677608,0.681385,0.675511,0.677640,0.677640,0
2018-11-28,0.679759,0.680842,0.678518,0.679870,0.679870,0
2018-11-29,0.686521,0.688705,0.684018,0.686931,0.686931,0
2018-11-30,0.686592,0.688089,0.685382,0.686582,0.686582,0
2018-12-03,0.691128,0.694112,0.689090,0.691109,0.691109,0
2018-12-04,0.692761,0.697204,0.692559,0.692799,0.692799,0
2018-12-05,0.694049,0.694488,0.690141,0.694112,0.694112,0
2018-12-06,0.689180,0.689893,0.685890,0.689441,0.689441,0
2018-12-07,0.688250,0.689931,0.685871,0.688279,0.688279,0
2018-12-10,0.684599,0.690498,0.684500,0.684510,0.684510,0
2018-12-11,0.687469,0.691324,0.686351,0.687460,0.687460,0
2018-12-12,0.688672,0.690050,0.682589,0.688800,0.688800,0
2018-12-13,0.684772,0.688184,0.684411,0.685942,0.685942,0
2018-12-14,0.685439,0.686229,0.677961,0.685702,0.685702,0
2018-12-17,0.679219,0.681896,0.678610,0.679242,0.679242,0
2018-12-18,0.682589,0.688032,0.681250,0.680990,0.680990,0
2018-12-19,0.685288,0.687380,0.685180,0.685269,0.685269,0
2018-12-20,0.677342,0.679394,0.672631,0.677782,0.677782,0
2018-12-21,0.678058,0.679131,0.672581,0.677461,0.677461,0
2018-12-24,0.671700,0.674468,0.671420,0.671790,0.671790,0
2018-12-25,0.672902,0.675219,0.672812,0.673582,0.673582,0
2018-12-26,0.673038,0.674900,0.672160,0.673020,0.673020,0
2018-12-27,0.673832,0.673909,0.669770,0.673982,0.673982,0
2018-12-28,0.670111,0.672179,0.669438,0.670021,0.670021,0
2018-12-31,0.670659,0.672314,0.669411,0.670772,0.670772,0
2019-01-01,0.672495,0.672585,0.670916,0.672495,0.672495,0
2019-01-02,0.671362,0.672151,0.666298,0.671362,0.671362,0
2019-01-03,0.663398,0.669299,0.661559,0.663359,0.663359,0
2019-01-04,0.668852,0.674832,0.667361,0.668852,0.668852,0
2019-01-07,0.674450,0.676911,0.673179,0.674350,0.674350,0
2019-01-08,0.675548,0.675758,0.670979,0.675370,0.675370,0
2019-01-09,0.674018,0.680749,0.673700,0.674050,0.674050,0
2019-01-10,0.679168,0.679579,0.677231,0.679108,0.679108,0
2019-01-11,0.678808,0.684603,0.678532,0.678518,0.678518,0
2019-01-14,0.682119,0.683340,0.679810,0.682175,0.682175,0
2019-01-15,0.682701,0.685307,0.680749,0.682687,0.682687,0
2019-01-16,0.682151,0.683130,0.675699,0.682361,0.682361,0
2019-01-17,0.677300,0.678012,0.672988,0.677378,0.677378,0
2019-01-18,0.676530,0.677599,0.674809,0.676329,0.676329,0
2019-01-21,0.674082,0.674309,0.671511,0.674041,0.674041,0
2019-01-22,0.672902,0.673582,0.670826,0.672993,0.672993,0
2019-01-23,0.675192,0.680180,0.675178,0.675201,0.675201,0
2019-01-24,0.679380,0.680439,0.676380,0.679389,0.679389,0
2019-01-25,0.676279,0.684088,0.674882,0.676009,0.676009,0
2019-01-28,0.683929,0.687285,0.683270,0.683948,0.683948,0
2019-01-29,0.683312,0.686389,0.681891,0.683359,0.683359,0
2019-01-30,0.682408,0.685721,0.682268,0.682300,0.682300,0
2019-01-31,0.689660,0.694011,0.689598,0.689988,0.689988,0
2019-02-01,0.691429,0.694112,0.690150,0.691419,0.691419,0
2019-02-04,0.689950,0.690641,0.687129,0.689841,0.689841,0
2019-02-05,0.687938,0.690703,0.687262,0.687810,0.687810,0
2019-02-06,0.690231,0.690703,0.683728,0.690212,0.690212,0
2019-02-07,0.677149,0.678012,0.674559,0.676970,0.676970,0
2019-02-08,0.674600,0.676732,0.673079,0.674718,0.674718,0
2019-02-11,0.676110,0.677429,0.672988,0.676041,0.676041,0
2019-02-12,0.673741,0.674809,0.672151,0.673768,0.673768,0
2019-02-13,0.673959,0.685307,0.673138,0.674150,0.674150,0
2019-02-14,0.680721,0.685641,0.680411,0.680809,0.680809,0
2019-02-15,0.683322,0.686719,0.681148,0.683261,0.683261,0
2019-02-18,0.686530,0.689422,0.684200,0.686549,0.686549,0
2019-02-19,0.685542,0.686106,0.681640,0.685659,0.685659,0
2019-02-20,0.687758,0.688610,0.685232,0.687994,0.687994,0
2019-02-21,0.686059,0.687900,0.680420,0.685838,0.685838,0
2019-02-22,0.681269,0.684538,0.676361,0.681431,0.681431,0
2019-02-25,0.686662,0.690322,0.686153,0.686582,0.686582,0
2019-02-26,0.688411,0.689589,0.687252,0.688591,0.688591,0
2019-02-27,0.689812,0.690417,0.683831,0.689579,0.689579,0
2019-02-28,0.684130,0.685429,0.679740,0.685359,0.685359,0
2019-03-01,0.681896,0.684182,0.680541,0.682198,0.682198,0
2019-03-04,0.682128,0.682151,0.679731,0.682291,0.682291,0
2019-03-05,0.682361,0.682501,0.677002,0.682370,0.682370,0
2019-03-06,0.680212,0.680212,0.675520,0.680092,0.680092,0
2019-03-07,0.677048,0.679302,0.676549,0.677140,0.677140,0
2019-03-08,0.676682,0.681050,0.675438,0.676480,0.676480,0
2019-03-11,0.680272,0.683901,0.679159,0.680689,0.680689,0
2019-03-12,0.683480,0.687285,0.683013,0.683714,0.683714,0
2019-03-13,0.685359,0.685918,0.683060,0.685382,0.685382,0
2019-03-14,0.685810,0.686106,0.681060,0.685838,0.685838,0
2019-03-15,0.683691,0.686201,0.683550,0.683714,0.683714,0
2019-03-18,0.684411,0.687469,0.684088,0.684360,0.684360,0
2019-03-19,0.684538,0.687380,0.684308,0.684603,0.684603,0
2019-03-20,0.685288,0.685918,0.682971,0.685589,0.685589,0
2019-03-21,0.691850,0.693866,0.687522,0.691898,0.691898,0
2019-03-22,0.688312,0.690084,0.686808,0.688222,0.688222,0
2019-03-25,0.687720,0.691898,0.687370,0.687748,0.687748,0
2019-03-26,0.691252,0.692550,0.689579,0.691271,0.691271,0
2019-03-27,0.690951,0.691419,0.678928,0.690818,0.690818,0
2019-03-28,0.679071,0.683013,0.678311,0.679828,0.679828,0
2019-03-29,0.678210,0.682352,0.677851,0.678182,0.678182,0
2019-04-01,0.682687,0.683831,0.681241,0.682412,0.682412,0
2019-04-02,0.679168,0.679394,0.674018,0.679025,0.679025,0
2019-04-03,0.674928,0.680411,0.674536,0.675229,0.675229,0
2019-04-04,0.678970,0.680087,0.674928,0.678979,0.678979,0
2019-04-05,0.675813,0.676819,0.671971,0.675799,0.675799,0
2019-04-08,0.673160,0.675493,0.672350,0.673174,0.673174,0
2019-04-09,0.674218,0.675995,0.673900,0.673941,0.673941,0
2019-04-10,0.675242,0.676819,0.673941,0.675260,0.675260,0
2019-04-11,0.676769,0.677415,0.672640,0.676851,0.676851,0
2019-04-12,0.672368,0.678109,0.671560,0.672459,0.672459,0
2019-04-15,0.676869,0.678311,0.675229,0.676869,0.676869,0
2019-04-16,0.676718,0.677186,0.674318,0.676759,0.676759,0
2019-04-17,0.670898,0.674928,0.669958,0.671019,0.671019,0
2019-04-18,0.672689,0.672871,0.667557,0.672649,0.672649,0
2019-04-19,0.668740,0.669792,0.668311,0.668731,0.668731,0
2019-04-22,0.668449,0.668717,0.667401,0.668628,0.668628,0
2019-04-23,0.668020,0.668092,0.663051,0.668311,0.668311,0
2019-04-24,0.665509,0.665681,0.660219,0.665438,0.665438,0
2019-04-25,0.659431,0.663218,0.658189,0.659548,0.659548,0
2019-04-26,0.663310,0.668230,0.662770,0.663319,0.663319,0
2019-04-29,0.666689,0.668405,0.665779,0.666720,0.666720,0
2019-04-30,0.667000,0.668315,0.665602,0.667022,0.667022,0
2019-05-01,0.665115,0.666889,0.664509,0.665602,0.665602,0
2019-05-02,0.662721,0.664011,0.661008,0.662792,0.662792,0
2019-05-03,0.661594,0.665398,0.661100,0.661629,0.661629,0
2019-05-06,0.660751,0.663029,0.660280,0.660760,0.660760,0
2019-05-07,0.660829,0.662739,0.659065,0.660799,0.660799,0
2019-05-08,0.659661,0.660720,0.654091,0.659670,0.659670,0
2019-05-09,0.658480,0.659283,0.657030,0.658458,0.658458,0
2019-05-10,0.658831,0.661428,0.658831,0.658731,0.658731,0
2019-05-13,0.659039,0.659413,0.656909,0.659161,0.659161,0
2019-05-14,0.657480,0.659170,0.657389,0.657678,0.657678,0
2019-05-15,0.657130,0.657510,0.655192,0.657130,0.657130,0
2019-05-16,0.656241,0.658588,0.654652,0.656340,0.656340,0
2019-05-17,0.653740,0.654793,0.652069,0.653531,0.653531,0
2019-05-20,0.652801,0.654879,0.652729,0.652801,0.652801,0
2019-05-21,0.653920,0.654309,0.650161,0.654039,0.654039,0
2019-05-22,null,null,null,null,null,null
2019-05-23,0.649650,0.652401,0.648319,0.649519,0.649519,0
2019-05-24,0.652188,0.655781,0.651398,0.652260,0.652260,0
2019-05-27,0.655458,0.656082,0.654382,0.655751,0.655751,0
2019-05-28,0.655093,0.656082,0.654450,0.654652,0.654652,0
2019-05-29,0.654622,0.655480,0.650660,0.654549,0.654549,0
2019-05-30,0.651551,0.653083,0.649730,0.651440,0.651440,0
2019-05-31,0.650588,0.653680,0.649899,0.650669,0.650669,0
2019-06-03,0.653458,0.658111,0.653368,0.653420,0.653420,0
2019-06-04,0.659109,0.661192,0.657869,0.659278,0.659278,0
2019-06-05,0.661061,0.666689,0.661061,0.660969,0.660969,0
2019-06-06,0.662598,0.664421,0.662142,0.662734,0.662734,0
2019-06-07,0.661919,0.668181,0.661529,0.661901,0.661901,0
2019-06-10,0.665810,0.666218,0.661319,0.665708,0.665708,0
2019-06-11,0.661148,0.661192,0.657082,0.661419,0.661419,0
2019-06-12,0.658410,0.659413,0.656771,0.658419,0.658419,0
2019-06-13,0.657700,0.658818,0.655789,0.657709,0.657709,0
2019-06-14,0.655888,0.656297,0.650009,0.655871,0.655871,0
2019-06-17,0.649832,0.651721,0.649832,0.649891,0.649891,0
2019-06-18,0.649819,0.653749,0.649161,0.649760,0.649760,0
2019-06-19,0.653638,0.654108,0.651559,0.653458,0.653458,0
2019-06-20,0.655510,0.659892,0.655510,0.655458,0.655458,0
2019-06-21,0.658241,0.660502,0.655540,0.658471,0.658471,0
2019-06-24,0.659848,0.662998,0.659170,0.659748,0.659748,0
2019-06-25,0.662559,0.665779,0.662515,0.662410,0.662410,0
2019-06-26,0.663482,0.669478,0.662598,0.663341,0.663341,0
2019-06-27,0.668038,0.670511,0.667272,0.668070,0.668070,0
2019-06-28,0.670259,0.672495,0.669160,0.670192,0.670192,0
2019-07-01,0.672138,0.672812,0.667379,0.672319,0.672319,0
2019-07-02,0.667169,0.668405,0.665779,0.667512,0.667512,0
2019-07-03,0.667882,0.671998,0.667490,0.667882,0.667882,0
2019-07-04,0.671096,0.672088,0.667860,0.670916,0.670916,0
2019-07-05,0.669331,0.669478,0.660358,0.669178,0.669178,0
2019-07-08,0.663090,0.665380,0.662322,0.663108,0.663108,0
2019-07-09,0.662752,0.663394,0.660210,0.662800,0.662800,0
2019-07-10,0.660110,0.665301,0.658792,0.660140,0.660140,0
2019-07-11,0.664492,0.668990,0.664492,0.664549,0.664549,0
2019-07-12,0.666112,0.669210,0.666112,0.666378,0.666378,0
2019-07-15,0.669492,0.673541,0.669478,0.669492,0.669492,0
2019-07-16,0.672350,0.673991,0.670201,0.672441,0.672441,0
2019-07-17,0.670259,0.674491,0.670169,0.670219,0.670219,0
2019-07-18,0.673251,0.675813,0.672988,0.673360,0.673360,0
2019-07-19,0.677801,0.678979,0.676622,0.677732,0.677732,0
2019-07-22,0.676091,0.678979,0.676041,0.676087,0.676087,0
2019-07-23,0.674109,0.674809,0.670560,0.673991,0.673991,0
2019-07-24,0.669860,0.672350,0.669299,0.669949,0.669949,0
2019-07-25,0.670062,0.671096,0.666831,0.670169,0.670169,0
2019-07-26,0.665992,0.666338,0.662831,0.666049,0.666049,0
2019-07-29,0.663781,0.664280,0.661726,0.663720,0.663720,0
2019-07-30,0.662989,0.663790,0.660380,0.663090,0.663090,0
2019-07-31,0.661651,0.662010,0.658861,0.661778,0.661778,0
2019-08-01,0.655222,0.657531,0.653740,0.655278,0.655278,0
2019-08-02,0.655600,0.656099,0.650631,0.655450,0.655450,0
2019-08-05,0.652150,0.654322,0.648980,0.652273,0.652273,0
2019-08-06,0.655772,0.657138,0.652401,0.655991,0.655991,0
2019-08-07,0.653381,0.655789,0.637938,0.653240,0.653240,0
2019-08-08,0.645041,0.648803,0.643699,0.645128,0.645128,0
2019-08-09,0.648572,0.650110,0.647790,0.648572,0.648572,0
2019-08-12,0.646212,0.647710,0.644450,0.646279,0.646279,0
2019-08-13,0.644891,0.647228,0.642352,0.644820,0.644820,0
2019-08-14,0.646199,0.646998,0.642521,0.646220,0.646220,0
2019-08-15,0.644118,0.645319,0.642872,0.643890,0.643890,0
2019-08-16,0.643530,0.644787,0.642508,0.643509,0.643509,0
2019-08-19,0.642731,0.643087,0.641030,0.642669,0.642669,0
2019-08-20,0.640549,0.643087,0.640430,0.640480,0.640480,0
2019-08-21,0.641050,0.642352,0.639738,0.641141,0.641141,0
2019-08-22,0.640332,0.640828,0.636278,0.640529,0.640529,0
2019-08-23,0.638892,0.641313,0.636991,0.638831,0.638831,0
2019-08-26,0.636359,0.640615,0.636359,0.636298,0.636298,0
2019-08-27,0.638570,0.638692,0.636039,0.638692,0.638692,0
2019-08-28,0.636432,0.636732,0.632739,0.636448,0.636448,0
2019-08-29,0.633649,0.635001,0.630740,0.633730,0.633730,0
2019-08-30,0.631668,0.632391,0.629061,0.631780,0.631780,0
2019-09-02,0.630080,0.632191,0.629140,0.630080,0.630080,0
2019-09-03,0.630501,0.632639,0.627089,0.630521,0.630521,0
2019-09-04,0.633951,0.636618,0.632799,0.633890,0.633890,0
2019-09-05,0.635740,0.640000,0.635688,0.635659,0.635659,0
2019-09-06,0.637280,0.644496,0.637081,0.637259,0.637259,0
2019-09-09,0.642740,0.644704,0.641429,0.642711,0.642711,0
2019-09-10,0.642930,0.644259,0.641071,0.642802,0.642802,0
2019-09-11,0.641429,0.643861,0.640939,0.641807,0.641807,0
2019-09-12,0.642191,0.645203,0.641490,0.642059,0.642059,0
2019-09-13,0.640188,0.641108,0.637698,0.640229,0.640229,0
2019-09-16,0.638549,0.639304,0.635070,0.638541,0.638541,0
2019-09-17,0.634268,0.635284,0.632359,0.634300,0.634300,0
2019-09-18,0.636181,0.636181,0.633032,0.636201,0.636201,0
2019-09-19,0.631792,0.632151,0.630009,0.632111,0.632111,0
2019-09-20,0.629350,0.630581,0.625700,0.629659,0.629659,0
